X0 X1 X2
X5194 175 189
X5195 171 178
X5196 166 187
X5197 172 181
X5198 179 182
X5199 137 142
X5200 152 165
X5201 152 152
X5202 168 174
X5203 158 164
X5204 161 181
X5205 153 173
X5206 173 201
X5207 160 174
X5208 166 186
X5209 173 186
X5210 184 191
X5211 158 167
X5212 172 179
X5213 189 192
X5214 203 205
X5215 131 140
X5216 141 158
X5217 152 172
X5218 167 170
X5219 157 170
X5220 167 173
X5221 162 179
X5222 167 182
X5223 157 169
X5224 162 173
X5225 148 170
X5226 169 176
X5227 150 160
X5228 163 183
X5229 174 174
X5230 192 192
X5231 147 170
X5232 171 180
X5233 156 181
X5234 170 196
X5235 164 177
X5236 184 190
X5237 184 196
X5238 193 207
X5239 155 160
X5240 180 182
X5241 169 196
X5242 190 205
X5243 168 173
X5244 186 209
X5245 173 201
X5246 193 225
X5247 126 130
X5248 141 154
X5249 139 153
X5250 142 157
X5251 138 154
X5252 165 172
X5253 168 171
X5254 163 181
X5255 152 166
X5256 151 169
X5257 150 173
X5258 179 190
X5259 163 188
X5260 166 188
X5261 175 190
X5262 196 215
X5263 147 155
X5264 150 156
X5265 153 153
X5266 161 179
X5267 145 151
X5268 153 167
X5269 170 185
X5270 172 183
X5271 154 159
X5272 154 159
X5273 167 187
X5274 175 187
X5275 166 167
X5276 175 203
X5277 170 194
X5278 206 211
X5279 129 135
X5280 139 155
X5281 133 147
X5282 137 144
X5283 130 149
X5284 156 170
X5285 164 177
X5286 171 189
X5287 144 149
X5288 154 158
X5289 164 188
X5290 175 181
X5291 155 165
X5292 151 171
X5293 175 181
X5294 175 188
X5295 145 168
X5296 170 180
X5297 188 192
X5298 184 204
X5299 167 172
X5300 173 194
X5301 192 193
X5302 199 207
X5303 159 166
X5304 177 186
X5305 171 174
X5306 167 186
X5307 165 192
X5308 191 194
X5309 186 202
X5310 223 227
X5311 136 144
X5312 147 151
X5313 142 152
X5314 171 172
X5315 143 164
X5316 160 167
X5317 173 190
X5318 179 198
X5319 150 156
X5320 163 170
X5321 164 187
X5322 165 193
X5323 156 156
X5324 177 179
X5325 154 178
X5326 177 188
X5327 167 171
X5328 167 181
X5329 163 182
X5330 187 192
X5331 167 190
X5332 168 192
X5333 188 194
X5334 185 215
X5335 164 176
X5336 165 189
X5337 176 177
X5338 176 200
X5339 180 187
X5340 189 205
X5341 185 213
X5342 207 209
X5343 165 175
X5344 182 196
X5345 178 203
X5346 203 231
X5347 182 192
X5348 193 204
X5349 180 196
X5350 192 207
X5351 181 198
X5352 207 232
X5353 196 212
X5354 210 222
X5355 186 199
X5356 201 231
X5357 226 235
X5358 237 237
X5359 170 179
X5360 175 182
X5361 174 187
X5362 171 196
X5363 171 183
X5364 178 204
X5365 203 216
X5366 205 221
X5367 180 209
X5368 215 221
X5369 190 220
X5370 214 221
X5371 223 225
X5372 224 227
X5373 218 232
X5374 216 246
X5375 134 151
X5376 139 158
X5377 161 161
X5378 162 187
X5379 150 150
X5380 158 164
X5381 152 161
X5382 158 164
X5383 153 156
X5384 150 160
X5385 158 175
X5386 175 191
X5387 142 159
X5388 150 170
X5389 159 180
X5390 175 196
X5391 133 154
X5392 136 153
X5393 150 156
X5394 164 178
X5395 147 147
X5396 151 173
X5397 151 153
X5398 169 172
X5399 148 151
X5400 172 177
X5401 155 169
X5402 179 189
X5403 158 183
X5404 169 185
X5405 187 203
X5406 201 211
X5407 134 148
X5408 151 154
X5409 149 150
X5410 146 160
X5411 163 177
X5412 170 176
X5413 157 182
X5414 176 183
X5415 152 169
X5416 166 191
X5417 165 189
X5418 179 187
X5419 180 183
X5420 199 209
X5421 183 194
X5422 199 233
X5423 142 152
X5424 159 174
X5425 166 188
X5426 173 198
X5427 157 164
X5428 169 182
X5429 162 178
X5430 171 172
X5431 164 169
X5432 183 200
X5433 171 196
X5434 191 194
X5435 170 179
X5436 196 206
X5437 194 203
X5438 228 230
X5439 131 139
X5440 150 162
X5441 143 162
X5442 152 160
X5443 145 170
X5444 159 164
X5445 164 171
X5446 189 197
X5447 156 157
X5448 146 168
X5449 169 183
X5450 182 196
X5451 160 178
X5452 166 173
X5453 179 192
X5454 178 202
X5455 160 162
X5456 159 185
X5457 159 164
X5458 175 183
X5459 169 175
X5460 182 196
X5461 192 194
X5462 188 206
X5463 157 177
X5464 159 180
X5465 175 178
X5466 183 204
X5467 155 178
X5468 170 197
X5469 176 194
X5470 209 221
X5471 136 146
X5472 149 161
X5473 141 163
X5474 169 175
X5475 153 155
X5476 168 181
X5477 167 190
X5478 178 194
X5479 143 165
X5480 146 165
X5481 159 183
X5482 169 192
X5483 181 191
X5484 182 196
X5485 179 189
X5486 197 219
X5487 156 175
X5488 164 188
X5489 167 168
X5490 187 201
X5491 172 190
X5492 181 191
X5493 207 212
X5494 214 220
X5495 184 186
X5496 183 201
X5497 169 193
X5498 186 214
X5499 178 193
X5500 181 204
X5501 181 210
X5502 189 207
X5503 129 135
X5504 138 152
X5505 149 151
X5506 158 170
X5507 136 136
X5508 148 168
X5509 148 149
X5510 158 173
X5511 146 151
X5512 163 175
X5513 140 163
X5514 162 173
X5515 159 172
X5516 160 175
X5517 151 165
X5518 166 193
X5519 152 176
X5520 154 175
X5521 157 175
X5522 156 180
X5523 149 166
X5524 168 187
X5525 150 170
X5526 173 195
X5527 164 177
X5528 174 190
X5529 169 189
X5530 202 217
X5531 180 192
X5532 181 210
X5533 173 198
X5534 206 206
X5535 138 143
X5536 148 153
X5537 154 159
X5538 172 181
X5539 158 167
X5540 167 191
X5541 164 177
X5542 166 177
X5543 151 156
X5544 167 181
X5545 163 180
X5546 171 194
X5547 164 176
X5548 196 202
X5549 204 218
X5550 208 219
X5551 145 170
X5552 170 182
X5553 153 172
X5554 164 182
X5555 171 174
X5556 179 193
X5557 191 191
X5558 212 219
X5559 182 201
X5560 193 195
X5561 180 201
X5562 213 215
X5563 185 209
X5564 204 216
X5565 216 230
X5566 233 271
X5567 143 154
X5568 149 174
X5569 161 173
X5570 162 183
X5571 166 170
X5572 161 176
X5573 171 173
X5574 193 197
X5575 151 165
X5576 148 170
X5577 161 184
X5578 177 199
X5579 165 166
X5580 175 176
X5581 183 209
X5582 189 212
X5583 162 169
X5584 159 185
X5585 169 169
X5586 173 173
X5587 165 172
X5588 170 193
X5589 167 191
X5590 189 214
X5591 151 163
X5592 156 181
X5593 160 165
X5594 171 181
X5595 169 183
X5596 185 194
X5597 174 200
X5598 193 198
X5599 141 149
X5600 155 170
X5601 147 164
X5602 163 179
X5603 144 161
X5604 158 185
X5605 158 171
X5606 178 182
X5607 136 150
X5608 158 163
X5609 136 154
X5610 157 173
X5611 154 158
X5612 163 178
X5613 170 199
X5614 182 198
X5615 175 188
X5616 180 184
X5617 174 189
X5618 196 211
X5619 158 180
X5620 170 185
X5621 195 207
X5622 190 214
X5623 167 167
X5624 159 177
X5625 176 189
X5626 193 198
X5627 188 215
X5628 206 215
X5629 192 219
X5630 214 218
X5631 120 132
X5632 121 138
X5633 132 142
X5634 143 152
X5635 131 150
X5636 152 172
X5637 161 165
X5638 164 169
X5639 132 139
X5640 135 154
X5641 141 144
X5642 149 159
X5643 143 158
X5644 145 157
X5645 167 177
X5646 168 186
X5647 138 140
X5648 147 162
X5649 161 164
X5650 168 179
X5651 150 160
X5652 157 157
X5653 159 186
X5654 190 195
X5655 143 154
X5656 165 167
X5657 151 151
X5658 160 182
X5659 146 155
X5660 169 181
X5661 175 187
X5662 188 191
X5663 129 146
X5664 156 165
X5665 152 174
X5666 163 188
X5667 145 154
X5668 160 169
X5669 164 166
X5670 176 180
X5671 152 154
X5672 150 172
X5673 151 171
X5674 171 171
X5675 139 157
X5676 169 170
X5677 176 189
X5678 178 188
X5679 146 169
X5680 152 167
X5681 150 164
X5682 170 189
X5683 165 174
X5684 186 186
X5685 185 193
X5686 197 212
X5687 151 172
X5688 176 194
X5689 169 186
X5690 184 184
X5691 162 180
X5692 173 188
X5693 172 201
X5694 198 206
X5695 157 166
X5696 165 187
X5697 161 168
X5698 165 193
X5699 154 172
X5700 176 191
X5701 165 180
X5702 173 184
X5703 158 165
X5704 163 187
X5705 167 177
X5706 172 192
X5707 173 184
X5708 185 198
X5709 174 190
X5710 208 214
X5711 159 159
X5712 158 170
X5713 162 178
X5714 190 199
X5715 184 188
X5716 211 217
X5717 183 198
X5718 209 212
X5719 153 170
X5720 180 183
X5721 182 193
X5722 198 207
X5723 186 189
X5724 208 210
X5725 200 211
X5726 207 240
X5727 146 151
X5728 159 182
X5729 156 161
X5730 172 184
X5731 149 166
X5732 156 177
X5733 170 173
X5734 168 196
X5735 153 171
X5736 180 194
X5737 177 182
X5738 192 210
X5739 165 176
X5740 180 184
X5741 185 200
X5742 195 198
X5743 163 181
X5744 176 195
X5745 179 207
X5746 185 208
X5747 181 192
X5748 195 224
X5749 192 215
X5750 232 232
X5751 168 182
X5752 190 206
X5753 196 199
X5754 202 232
X5755 172 179
X5756 195 215
X5757 207 219
X5758 214 220
X5759 158 160
X5760 164 188
X5761 172 194
X5762 178 203
X5763 165 186
X5764 192 199
X5765 182 207
X5766 212 240
X5767 176 180
X5768 174 184
X5769 179 198
X5770 192 203
X5771 183 186
X5772 188 218
X5773 188 211
X5774 228 229
X5775 162 176
X5776 176 183
X5777 178 202
X5778 189 208
X5779 181 206
X5780 186 206
X5781 193 212
X5782 200 212
X5783 166 173
X5784 179 201
X5785 193 197
X5786 218 223
X5787 174 193
X5788 186 198
X5789 203 218
X5790 207 219
X5791 130 143
X5792 145 158
X5793 150 175
X5794 158 170
X5795 156 173
X5796 178 204
X5797 158 178
X5798 191 191
X5799 160 182
X5800 169 196
X5801 185 205
X5802 183 213
X5803 187 198
X5804 182 210
X5805 190 210
X5806 195 228
X5807 188 204
X5808 193 209
X5809 184 195
X5810 221 222
X5811 182 201
X5812 207 209
X5813 209 234
X5814 211 242
X5815 180 195
X5816 182 209
X5817 209 212
X5818 222 242
X5819 189 201
X5820 195 212
X5821 194 218
X5822 224 244
X5823 153 166
X5824 154 178
X5825 166 175
X5826 173 192
X5827 156 162
X5828 165 192
X5829 162 183
X5830 182 202
X5831 145 169
X5832 171 190
X5833 171 174
X5834 171 181
X5835 168 175
X5836 172 184
X5837 176 202
X5838 210 211
X5839 162 171
X5840 182 194
X5841 176 183
X5842 182 193
X5843 184 187
X5844 179 210
X5845 187 194
X5846 201 232
X5847 162 186
X5848 193 208
X5849 193 212
X5850 222 223
X5851 184 199
X5852 216 226
X5853 214 224
X5854 235 250
X5855 158 173
X5856 161 184
X5857 168 191
X5858 199 200
X5859 168 187
X5860 186 214
X5861 198 207
X5862 204 237
X5863 162 165
X5864 173 181
X5865 174 196
X5866 202 211
X5867 175 177
X5868 205 205
X5869 204 213
X5870 195 224
X5871 177 193
X5872 196 222
X5873 180 200
X5874 201 215
X5875 188 197
X5876 192 225
X5877 200 204
X5878 206 233
X5879 190 219
X5880 226 236
X5881 209 232
X5882 223 256
X5883 219 243
X5884 220 252
X5885 217 246
X5886 246 283
X5887 139 144
X5888 143 151
X5889 151 165
X5890 149 170
X5891 146 169
X5892 164 170
X5893 156 169
X5894 172 183
X5895 149 151
X5896 169 182
X5897 161 173
X5898 182 205
X5899 166 176
X5900 186 202
X5901 179 191
X5902 188 194
X5903 146 149
X5904 167 169
X5905 163 170
X5906 164 189
X5907 160 175
X5908 176 198
X5909 188 198
X5910 194 225
X5911 165 182
X5912 171 195
X5913 199 204
X5914 206 222
X5915 175 202
X5916 199 200
X5917 204 206
X5918 203 219
X5919 156 171
X5920 179 188
X5921 170 170
X5922 188 209
X5923 155 173
X5924 161 179
X5925 190 191
X5926 189 201
X5927 172 173
X5928 192 203
X5929 182 192
X5930 210 229
X5931 190 212
X5932 202 228
X5933 204 211
X5934 221 236
X5935 187 188
X5936 194 199
X5937 194 214
X5938 197 225
X5939 191 211
X5940 231 236
X5941 197 226
X5942 223 251
X5943 203 216
X5944 222 234
X5945 218 219
X5946 232 250
X5947 239 239
X5948 235 266
X5949 242 255
X5950 265 283
X5951 156 157
X5952 163 172
X5953 164 167
X5954 173 181
X5955 166 173
X5956 182 185
X5957 179 201
X5958 186 194
X5959 157 171
X5960 160 169
X5961 160 169
X5962 156 178
X5963 174 182
X5964 199 207
X5965 174 194
X5966 199 214
X5967 175 193
X5968 189 195
X5969 182 210
X5970 206 211
X5971 169 186
X5972 193 200
X5973 184 214
X5974 199 220
X5975 170 178
X5976 184 199
X5977 199 204
X5978 198 226
X5979 177 185
X5980 188 212
X5981 188 204
X5982 206 229
X5983 187 195
X5984 182 209
X5985 189 205
X5986 187 214
X5987 174 196
X5988 174 202
X5989 184 210
X5990 205 225
X5991 170 194
X5992 171 200
X5993 179 198
X5994 210 226
X5995 183 210
X5996 200 203
X5997 197 228
X5998 231 267
X5999 169 179
X6000 185 209
X6001 192 197
X6002 183 209
X6003 174 197
X6004 212 218
X6005 208 208
X6006 207 222
X6007 169 185
X6008 191 209
X6009 196 221
X6010 216 228
X6011 198 204
X6012 200 205
X6013 200 201
X6014 210 218
X6015 155 157
X6016 155 180
X6017 173 174
X6018 201 201
X6019 174 188
X6020 196 211
X6021 195 223
X6022 221 226
X6023 200 204
X6024 223 228
X6025 188 213
X6026 216 247
X6027 202 212
X6028 222 232
X6029 216 217
X6030 223 231
X6031 161 182
X6032 186 197
X6033 178 187
X6034 202 224
X6035 165 191
X6036 204 210
X6037 197 205
X6038 225 237
X6039 208 208
X6040 210 233
X6041 228 235
X6042 241 248
X6043 198 218
X6044 222 244
X6045 222 242
X6046 230 238
X6047 157 172
X6048 176 199
X6049 178 207
X6050 215 215
X6051 189 195
X6052 201 221
X6053 204 205
X6054 206 238
X6055 172 201
X6056 205 221
X6057 185 198
X6058 210 210
X6059 207 208
X6060 198 224
X6061 221 222
X6062 208 238
X6063 175 204
X6064 204 214
X6065 191 205
X6066 194 222
X6067 193 209
X6068 206 219
X6069 221 228
X6070 238 263
X6071 179 180
X6072 195 220
X6073 215 224
X6074 222 227
X6075 194 197
X6076 200 222
X6077 208 229
X6078 230 267
X6079 185 200
X6080 183 203
X6081 174 197
X6082 198 227
X6083 206 214
X6084 204 222
X6085 221 223
X6086 244 261
X6087 175 199
X6088 193 215
X6089 195 225
X6090 220 256
X6091 190 208
X6092 225 237
X6093 202 233
X6094 220 250
X6095 159 185
X6096 185 209
X6097 177 207
X6098 207 209
X6099 175 186
X6100 196 224
X6101 198 219
X6102 223 247
X6103 216 216
X6104 223 227
X6105 219 235
X6106 251 263
X6107 209 219
X6108 216 235
X6109 231 254
X6110 259 271
X6111 177 193
X6112 207 225
X6113 199 228
X6114 226 258
X6115 197 229
X6116 227 228
X6117 217 228
X6118 220 244
X6119 174 198
X6120 213 220
X6121 206 230
X6122 228 242
X6123 219 234
X6124 219 256
X6125 215 236
X6126 256 262
X6127 229 255
X6128 244 262
X6129 244 256
X6130 258 295
X6131 213 231
X6132 243 260
X6133 260 291
X6134 276 282
X6135 223 258
X6136 233 270
X6137 236 276
X6138 257 271
X6139 224 245
X6140 252 295
X6141 279 308
X6142 289 306
X6143 117 134
X6144 132 137
X6145 141 142
X6146 144 156
X6147 133 150
X6148 142 155
X6149 160 164
X6150 163 167
X6151 129 150
X6152 146 169
X6153 148 150
X6154 153 173
X6155 155 170
X6156 158 177
X6157 166 175
X6158 192 200
X6159 119 123
X6160 140 140
X6161 130 152
X6162 149 152
X6163 129 138
X6164 143 147
X6165 160 161
X6166 160 166
X6167 139 159
X6168 157 171
X6169 142 152
X6170 165 176
X6171 154 175
X6172 167 186
X6173 173 178
X6174 164 187
X6175 121 136
X6176 148 152
X6177 153 155
X6178 155 164
X6179 149 165
X6180 168 196
X6181 152 167
X6182 174 200
X6183 152 166
X6184 155 176
X6185 149 167
X6186 171 175
X6187 161 178
X6188 181 190
X6189 167 182
X6190 186 193
X6191 154 171
X6192 172 178
X6193 173 181
X6194 179 188
X6195 145 169
X6196 173 173
X6197 177 186
X6198 187 190
X6199 165 176
X6200 195 201
X6201 176 203
X6202 190 206
X6203 180 205
X6204 205 210
X6205 195 215
X6206 206 230
X6207 122 131
X6208 129 139
X6209 132 136
X6210 149 155
X6211 148 154
X6212 161 164
X6213 139 161
X6214 167 170
X6215 157 158
X6216 155 176
X6217 152 169
X6218 181 188
X6219 152 172
X6220 159 173
X6221 171 182
X6222 190 199
X6223 137 148
X6224 149 163
X6225 155 169
X6226 173 180
X6227 146 168
X6228 152 172
X6229 148 164
X6230 169 181
X6231 146 168
X6232 164 172
X6233 151 160
X6234 176 176
X6235 156 164
X6236 178 195
X6237 191 191
X6238 197 220
X6239 136 150
X6240 149 164
X6241 146 154
X6242 168 169
X6243 134 152
X6244 160 160
X6245 175 177
X6246 174 183
X6247 152 171
X6248 173 181
X6249 161 172
X6250 175 192
X6251 177 199
X6252 200 211
X6253 190 217
X6254 196 214
X6255 146 158
X6256 160 169
X6257 156 162
X6258 160 173
X6259 147 153
X6260 153 171
X6261 153 162
X6262 176 192
X6263 142 162
X6264 169 171
X6265 176 180
X6266 188 203
X6267 166 189
X6268 200 201
X6269 198 224
X6270 200 227
X6271 153 155
X6272 155 164
X6273 147 165
X6274 160 160
X6275 147 157
X6276 158 171
X6277 149 158
X6278 166 168
X6279 149 155
X6280 157 158
X6281 163 171
X6282 179 201
X6283 160 175
X6284 182 208
X6285 184 202
X6286 199 218
X6287 161 167
X6288 162 187
X6289 171 171
X6290 179 192
X6291 165 186
X6292 184 210
X6293 181 208
X6294 192 213
X6295 165 183
X6296 185 202
X6297 190 194
X6298 207 215
X6299 185 185
X6300 187 191
X6301 189 190
X6302 211 219
X6303 140 162
X6304 157 174
X6305 152 167
X6306 165 178
X6307 159 164
X6308 172 185
X6309 163 170
X6310 179 198
X6311 170 180
X6312 179 208
X6313 185 212
X6314 203 207
X6315 171 185
X6316 196 197
X6317 187 199
X6318 194 227
X6319 158 170
X6320 171 175
X6321 159 172
X6322 162 181
X6323 172 190
X6324 188 193
X6325 183 188
X6326 203 229
X6327 162 170
X6328 182 196
X6329 185 194
X6330 179 206
X6331 184 196
X6332 204 204
X6333 201 231
X6334 214 225
X6335 143 144
X6336 159 161
X6337 155 174
X6338 171 189
X6339 165 166
X6340 177 181
X6341 180 180
X6342 195 223
X6343 151 172
X6344 174 183
X6345 170 197
X6346 210 218
X6347 164 180
X6348 187 198
X6349 173 187
X6350 192 211
X6351 166 174
X6352 190 207
X6353 180 181
X6354 197 213
X6355 181 183
X6356 209 213
X6357 178 207
X6358 223 227
X6359 187 192
X6360 185 199
X6361 200 235
X6362 214 221
X6363 177 203
X6364 209 231
X6365 212 245
X6366 220 242
X6367 161 186
X6368 182 206
X6369 182 190
X6370 183 214
X6371 180 207
X6372 193 217
X6373 181 207
X6374 208 221
X6375 185 205
X6376 200 213
X6377 209 235
X6378 225 225
X6379 196 206
X6380 208 241
X6381 226 259
X6382 241 244
X6383 201 209
X6384 210 222
X6385 228 254
X6386 231 260
X6387 201 230
X6388 209 235
X6389 227 238
X6390 237 277
X6391 219 230
X6392 217 252
X6393 214 217
X6394 244 248
X6395 242 250
X6396 239 255
X6397 276 287
X6398 271 297
X6399 137 152
X6400 145 168
X6401 136 153
X6402 165 169
X6403 153 161
X6404 176 178
X6405 171 193
X6406 183 194
X6407 154 170
X6408 155 171
X6409 158 183
X6410 177 205
X6411 163 184
X6412 184 199
X6413 165 186
X6414 190 190
X6415 151 163
X6416 157 174
X6417 172 194
X6418 178 199
X6419 170 181
X6420 193 194
X6421 183 187
X6422 197 219
X6423 170 173
X6424 184 210
X6425 188 202
X6426 205 210
X6427 191 216
X6428 197 220
X6429 221 236
X6430 238 243
X6431 162 180
X6432 173 189
X6433 194 204
X6434 203 219
X6435 169 182
X6436 195 207
X6437 192 216
X6438 212 239
X6439 178 188
X6440 208 209
X6441 192 202
X6442 224 224
X6443 208 219
X6444 212 241
X6445 231 256
X6446 268 268
X6447 183 199
X6448 198 217
X6449 198 207
X6450 206 225
X6451 191 210
X6452 209 210
X6453 200 231
X6454 215 233
X6455 177 198
X6456 213 224
X6457 207 208
X6458 230 255
X6459 216 232
X6460 241 250
X6461 230 252
X6462 233 257
X6463 151 167
X6464 182 186
X6465 167 183
X6466 168 183
X6467 167 184
X6468 178 192
X6469 198 201
X6470 205 218
X6471 175 182
X6472 171 200
X6473 160 181
X6474 186 204
X6475 154 179
X6476 189 199
X6477 175 203
X6478 203 211
X6479 176 183
X6480 198 219
X6481 190 218
X6482 200 226
X6483 174 201
X6484 178 209
X6485 218 223
X6486 215 230
X6487 177 185
X6488 192 206
X6489 191 203
X6490 204 232
X6491 179 190
X6492 195 220
X6493 196 218
X6494 229 242
X6495 165 183
X6496 199 201
X6497 179 179
X6498 193 206
X6499 187 212
X6500 202 229
X6501 188 199
X6502 208 240
X6503 172 191
X6504 183 199
X6505 192 206
X6506 215 247
X6507 185 201
X6508 209 220
X6509 202 209
X6510 225 254
X6511 169 175
X6512 189 191
X6513 178 206
X6514 199 227
X6515 176 202
X6516 198 218
X6517 193 194
X6518 202 232
X6519 171 199
X6520 203 203
X6521 206 216
X6522 222 243
X6523 188 204
X6524 212 213
X6525 212 230
X6526 221 235
X6527 185 186
X6528 196 218
X6529 181 199
X6530 201 209
X6531 195 207
X6532 195 223
X6533 188 215
X6534 228 233
X6535 174 199
X6536 194 207
X6537 180 205
X6538 213 221
X6539 189 214
X6540 205 237
X6541 205 235
X6542 217 247
X6543 170 172
X6544 190 203
X6545 200 204
X6546 205 227
X6547 200 206
X6548 198 224
X6549 202 217
X6550 221 223
X6551 190 194
X6552 188 208
X6553 225 226
X6554 222 231
X6555 199 208
X6556 210 217
X6557 239 245
X6558 229 256
X6559 170 193
X6560 180 207
X6561 172 196
X6562 188 214
X6563 192 213
X6564 198 218
X6565 183 206
X6566 203 237
X6567 177 197
X6568 189 195
X6569 202 208
X6570 203 208
X6571 200 201
X6572 210 210
X6573 203 222
X6574 208 235
X6575 191 208
X6576 196 207
X6577 196 221
X6578 204 215
X6579 201 223
X6580 216 246
X6581 216 232
X6582 239 261
X6583 190 210
X6584 193 225
X6585 206 236
X6586 236 255
X6587 220 241
X6588 263 267
X6589 232 245
X6590 272 281
X6591 170 179
X6592 194 201
X6593 185 199
X6594 197 227
X6595 188 203
X6596 217 240
X6597 187 218
X6598 225 239
X6599 186 210
X6600 193 211
X6601 225 229
X6602 217 239
X6603 207 214
X6604 227 254
X6605 214 241
X6606 247 276
X6607 181 197
X6608 204 239
X6609 232 237
X6610 225 244
X6611 191 209
X6612 213 221
X6613 239 241
X6614 234 252
X6615 191 216
X6616 196 211
X6617 215 242
X6618 235 245
X6619 223 255
X6620 242 277
X6621 248 255
X6622 247 287
X6623 181 204
X6624 196 196
X6625 188 215
X6626 226 226
X6627 222 233
X6628 239 241
X6629 229 232
X6630 235 266
X6631 204 239
X6632 229 242
X6633 215 250
X6634 232 238
X6635 199 222
X6636 230 239
X6637 235 244
X6638 231 270
X6639 209 212
X6640 219 252
X6641 213 215
X6642 237 262
X6643 209 234
X6644 256 257
X6645 249 270
X6646 273 316
X6647 208 225
X6648 244 256
X6649 219 231
X6650 253 259
X6651 248 275
X6652 263 271
X6653 263 289
X6654 267 313
X6655 124 135
X6656 140 141
X6657 145 161
X6658 146 164
X6659 130 150
X6660 144 160
X6661 150 164
X6662 151 166
X6663 133 149
X6664 158 169
X6665 145 170
X6666 157 173
X6667 143 149
X6668 154 174
X6669 179 179
X6670 175 194
X6671 155 168
X6672 164 166
X6673 163 175
X6674 181 192
X6675 163 178
X6676 193 195
X6677 166 183
X6678 197 199
X6679 160 165
X6680 163 166
X6681 165 186
X6682 194 199
X6683 172 187
X6684 201 201
X6685 180 185
X6686 201 202
X6687 157 167
X6688 157 175
X6689 179 180
X6690 186 216
X6691 170 174
X6692 179 191
X6693 180 199
X6694 197 203
X6695 179 196
X6696 190 197
X6697 190 197
X6698 214 232
X6699 165 191
X6700 192 201
X6701 205 208
X6702 218 239
X6703 153 176
X6704 157 177
X6705 173 182
X6706 190 210
X6707 164 188
X6708 200 203
X6709 204 223
X6710 205 228
X6711 175 187
X6712 176 196
X6713 184 199
X6714 219 224
X6715 173 196
X6716 214 216
X6717 180 197
X6718 195 228
X6719 151 162
X6720 159 171
X6721 166 166
X6722 155 180
X6723 147 164
X6724 164 192
X6725 178 198
X6726 178 198
X6727 160 175
X6728 175 187
X6729 167 170
X6730 186 194
X6731 168 177
X6732 170 183
X6733 167 192
X6734 181 193
X6735 156 156
X6736 149 165
X6737 175 176
X6738 178 179
X6739 155 163
X6740 162 184
X6741 163 174
X6742 173 190
X6743 160 163
X6744 170 185
X6745 175 187
X6746 187 200
X6747 174 175
X6748 203 206
X6749 186 198
X6750 216 219
X6751 151 164
X6752 161 176
X6753 168 172
X6754 186 209
X6755 162 179
X6756 161 186
X6757 188 198
X6758 192 200
X6759 172 179
X6760 182 184
X6761 183 193
X6762 200 221
X6763 162 187
X6764 182 195
X6765 173 201
X6766 198 229
X6767 156 166
X6768 177 185
X6769 168 191
X6770 176 205
X6771 181 183
X6772 182 182
X6773 165 191
X6774 185 213
X6775 159 173
X6776 162 179
X6777 181 189
X6778 183 199
X6779 164 186
X6780 193 216
X6781 197 207
X6782 193 225
X6783 136 155
X6784 147 152
X6785 141 150
X6786 150 151
X6787 157 158
X6788 150 169
X6789 157 167
X6790 156 178
X6791 151 154
X6792 155 161
X6793 156 164
X6794 152 173
X6795 149 160
X6796 150 171
X6797 161 167
X6798 177 189
X6799 156 161
X6800 173 195
X6801 160 171
X6802 169 188
X6803 147 155
X6804 175 178
X6805 160 180
X6806 189 197
X6807 135 154
X6808 147 158
X6809 164 171
X6810 174 176
X6811 168 191
X6812 177 208
X6813 174 178
X6814 198 198
X6815 154 155
X6816 171 181
X6817 157 168
X6818 163 181
X6819 157 161
X6820 163 189
X6821 157 178
X6822 179 198
X6823 165 168
X6824 166 184
X6825 161 166
X6826 179 197
X6827 165 190
X6828 187 212
X6829 190 214
X6830 208 230
X6831 151 172
X6832 159 175
X6833 167 179
X6834 186 199
X6835 166 170
X6836 193 196
X6837 176 203
X6838 201 221
X6839 187 189
X6840 198 200
X6841 193 205
X6842 221 223
X6843 189 209
X6844 212 236
X6845 216 233
X6846 229 251
X6847 159 162
X6848 157 164
X6849 164 179
X6850 168 189
X6851 149 164
X6852 153 173
X6853 180 185
X6854 171 196
X6855 167 175
X6856 182 184
X6857 174 177
X6858 181 211
X6859 162 163
X6860 173 200
X6861 177 197
X6862 187 197
X6863 169 177
X6864 182 190
X6865 184 194
X6866 202 237
X6867 170 179
X6868 193 208
X6869 188 204
X6870 185 212
X6871 157 177
X6872 178 192
X6873 192 192
X6874 198 215
X6875 181 202
X6876 189 210
X6877 196 208
X6878 190 223
X6879 142 154
X6880 159 183
X6881 143 157
X6882 168 179
X6883 178 183
X6884 175 198
X6885 179 189
X6886 193 201
X6887 174 193
X6888 195 206
X6889 183 208
X6890 207 208
X6891 184 202
X6892 211 211
X6893 189 210
X6894 218 250
X6895 168 186
X6896 178 205
X6897 184 211
X6898 205 210
X6899 184 195
X6900 197 222
X6901 201 231
X6902 231 232
X6903 173 182
X6904 193 219
X6905 205 216
X6906 221 243
X6907 177 200
X6908 207 208
X6909 200 226
X6910 231 254
X6911 148 152
X6912 169 179
X6913 153 172
X6914 169 188
X6915 181 183
X6916 185 199
X6917 183 201
X6918 200 205
X6919 168 189
X6920 186 196
X6921 186 191
X6922 208 228
X6923 172 191
X6924 202 213
X6925 213 214
X6926 206 223
X6927 165 170
X6928 175 190
X6929 174 198
X6930 191 203
X6931 179 201
X6932 210 224
X6933 199 226
X6934 221 252
X6935 185 186
X6936 182 206
X6937 192 196
X6938 219 232
X6939 180 193
X6940 184 208
X6941 205 211
